query_id,query,expected_omics_type,rank,dataset_id,accession,source,reported_omics_type,title,description,organism,sample_count,disease,tissue,relevance_score,quality_score,source_url,annotator_label,annotator_notes
E28,multi-omics lung cancer,multi_omics,9,geo:GSE330338,GSE330338,geo,transcriptomics,Multi-Omics Integration Identifies Critical Molecular Drivers and Alternative Splicing Events in Small Cell Lung Cancer,"Small cell lung cancer (SCLC) remains a highly aggressive malignancy and a therapeutic challenge in clinical oncology. Here, we conducted an integrated multi-omics analysis of treatment-naïve human SCLC tissues along with paired adjacent tissues (NAT, n = 12), including transcriptomic, proteomic, phosphoproteomic, and glycoproteomic profiling to identify novel prognostic markers and therapeutic targets. Integration of these datasets revealed significant enrichment of RNA splicing pathway in SCLC...",Homo sapiens,16,,,0.873,0.491,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE330338,2,
E28,multi-omics lung cancer,multi_omics,10,geo:GSE330548,GSE330548,geo,transcriptomics,Multi-Omics Integration Identifies Critical Molecular Drivers and Alternative Splicing Events in Small Cell Lung Cancer II,"Small cell lung cancer (SCLC) remains a highly aggressive malignancy and a therapeutic challenge in clinical oncology. Here, we conducted an integrated multi-omics analysis of treatment-naïve human SCLC tissues along with paired adjacent tissues (NAT, n = 12), including transcriptomic, proteomic, phosphoproteomic, and glycoproteomic profiling to identify novel prognostic markers and therapeutic targets. Integration of these datasets revealed significant enrichment of RNA splicing pathway in SCLC...",Mus musculus,6,,,0.871,0.491,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE330548,1,"multi-omics SCLC but mouse model, not human"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,1,cptac:PDC000526,PDC000526,cptac,proteomics,CPTAC PDAC Proteins in Serum - Proteome,Not Applicable;Other;Pancreatic Ductal Adenocarcinoma proteome using Label Free from Clinical Proteomic Tumor Analysis Consortium proteomics study,Homo sapiens,118,Not Applicable;Other;Pancreatic Ductal Adenocarcinoma,Not Applicable;Pancreas,0.931,0.627,https://pdc.cancer.gov/pdc/study/PDC000526,1,"CPTAC label-free proteomics pancreatic cancer serum, correct consortium but wrong cancer"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,2,cptac:PDC000448,PDC000448,cptac,proteomics,CPTAC GBM Confirmatory Study - Phosphoproteome,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma phosphoproteome using TMT11 from Clinical Proteomic Tumor Analysis Consortium proteomics study",Homo sapiens,118,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma","Brain;Breast;Bronchus and lung;Colon;Not Reported;Other and unspecified urinary organs;Unknown;Uterus, NOS",0.93,0.647,https://pdc.cancer.gov/pdc/study/PDC000448,1,"CPTAC GBM confirmatory phosphoproteomics, correct consortium but GBM not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,3,cptac:PDC000450,PDC000450,cptac,proteomics,CPTAC GBM Confirmatory Study - Acetylome,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma acetylome using TMT11 from Clinical Proteomic Tumor Analysis Consortium proteomics study",Homo sapiens,118,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma","Brain;Breast;Bronchus and lung;Colon;Not Reported;Other and unspecified urinary organs;Unknown;Uterus, NOS",0.925,0.647,https://pdc.cancer.gov/pdc/study/PDC000450,1,"CPTAC GBM confirmatory acetylome, correct consortium but GBM not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,4,cptac:PDC000446,PDC000446,cptac,proteomics,CPTAC GBM Confirmatory Study - Proteome,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma proteome using TMT11 from Clinical Proteomic Tumor Analysis Consortium proteomics study",Homo sapiens,118,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma","Brain;Breast;Bronchus and lung;Colon;Not Reported;Other and unspecified urinary organs;Unknown;Uterus, NOS",0.924,0.647,https://pdc.cancer.gov/pdc/study/PDC000446,1,"CPTAC GBM confirmatory proteomics, correct consortium but GBM not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,5,cptac:PDC000441,PDC000441,cptac,proteomics,CPTAC UCEC Confirmatory Study - Phosphoproteome,Other;Uterine Corpus Endometrial Carcinoma phosphoproteome using TMT11 from Clinical Proteomic Tumor Analysis Consortium proteomics study,Homo sapiens,159,Other;Uterine Corpus Endometrial Carcinoma,"Not Reported;Uterus, NOS",0.924,0.627,https://pdc.cancer.gov/pdc/study/PDC000441,1,"CPTAC UCEC endometrial phosphoproteomics, correct consortium but endometrial not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,6,cptac:PDC000613,PDC000613,cptac,proteomics,CPTAC RCC Combined Study - DIA Proteome,Clear Cell Renal Cell Carcinoma;Non-Clear Cell Renal Cell Carcinoma proteome using Label Free from Clinical Proteomic Tumor Analysis Consortium proteomics study,Homo sapiens,260,Clear Cell Renal Cell Carcinoma;Non-Clear Cell Renal Cell Carcinoma,Kidney,0.923,0.627,https://pdc.cancer.gov/pdc/study/PDC000613,1,"CPTAC RCC DIA proteomics, correct consortium but renal not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,7,cptac:PDC000414,PDC000414,cptac,proteomics,CPTAC CCRCC Confirmatory Study - Intratumor Heterogeneity - DIA Proteome,Clear Cell Renal Cell Carcinoma proteome using Label Free from Clinical Proteomic Tumor Analysis Consortium proteomics study,Homo sapiens,40,Clear Cell Renal Cell Carcinoma,Kidney,0.922,0.547,https://pdc.cancer.gov/pdc/study/PDC000414,1,"CPTAC CCRCC DIA proteomics, correct consortium but renal not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,8,cptac:PDC000454,PDC000454,cptac,proteomics,CPTAC GBM Confirmatory Study - Glycoproteome,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma glycoproteome using TMT11 from Clinical Proteomic Tumor Analysis Consortium proteomics study",Homo sapiens,118,"Breast Invasive Carcinoma;Complex Epithelial Neoplasms;Epithelial Neoplasms, NOS;Glioblastoma;Gliomas;Lung Adenocarcinoma;Meningiomas;Other;Skin Cutaneous Melanoma;Uterine Adenocarcinoma","Brain;Breast;Bronchus and lung;Colon;Not Reported;Other and unspecified urinary organs;Unknown;Uterus, NOS",0.916,0.647,https://pdc.cancer.gov/pdc/study/PDC000454,1,"CPTAC GBM glycoproteomics, correct consortium but GBM not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,9,cptac:PDC000504,PDC000504,cptac,proteomics,CPTAC PDAC BioTExt - Proteome,Pancreatic Ductal Adenocarcinoma proteome using Label Free from Clinical Proteomic Tumor Analysis Consortium proteomics study,Homo sapiens,15,Pancreatic Ductal Adenocarcinoma,Pancreas,0.915,0.508,https://pdc.cancer.gov/pdc/study/PDC000504,1,"CPTAC PDAC proteomics, correct consortium but pancreatic not ovarian"
E29,CPTAC ovarian cancer proteogenomics,multi_omics,10,cptac:PDC000443,PDC000443,cptac,proteomics,CPTAC UCEC Confirmatory Study - Acetylome,Other;Uterine Corpus Endometrial Carcinoma acetylome using TMT11 from Clinical Proteomic Tumor Analysis Consortium proteomics study,Homo sapiens,159,Other;Uterine Corpus Endometrial Carcinoma,"Not Reported;Uterus, NOS",0.915,0.627,https://pdc.cancer.gov/pdc/study/PDC000443,1,"CPTAC UCEC acetylome, correct consortium but endometrial not ovarian"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,1,cptac:PDC000215,PDC000215,cptac,proteomics,Proteogenomics of Gastric Cancer - Phosphoproteome,Early Onset Gastric Cancer phosphoproteome using iTRAQ4 from International Cancer Proteogenome Consortium proteomics study,Homo sapiens,80,Early Onset Gastric Cancer,Stomach,0.813,0.588,https://pdc.cancer.gov/pdc/study/PDC000215,0,"proteogenomics gastric cancer, correct omics type but wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,2,cptac:PDC000214,PDC000214,cptac,proteomics,Proteogenomics of Gastric Cancer - Proteome,Early Onset Gastric Cancer proteome using iTRAQ4 from International Cancer Proteogenome Consortium proteomics study,Homo sapiens,80,Early Onset Gastric Cancer,Stomach,0.808,0.588,https://pdc.cancer.gov/pdc/study/PDC000214,0,"proteogenomics gastric cancer proteome, wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,3,cptac:PDC000216,PDC000216,cptac,proteomics,Proteogenomics of Gastric Cancer - Glycoproteome,Early Onset Gastric Cancer glycoproteome using iTRAQ4 from International Cancer Proteogenome Consortium proteomics study,Homo sapiens,80,Early Onset Gastric Cancer,Stomach,0.796,0.588,https://pdc.cancer.gov/pdc/study/PDC000216,0,"proteogenomics gastric cancer glycoproteome, wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,4,cptac:PDC000585,PDC000585,cptac,proteomics,APOLLO-OV - Proteome,"Epithelial Neoplasms, NOS;Other proteome using TMT11 from Applied Proteogenomics OrganizationaL Learning and Outcomes - APOLLO proteomics study",Homo sapiens,72,"Epithelial Neoplasms, NOS;Other",Not Reported;Ovary;Retroperitoneum and peritoneum,0.755,0.588,https://pdc.cancer.gov/pdc/study/PDC000585,0,"APOLLO ovarian cancer proteomics, wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,5,cptac:PDC000495,PDC000495,cptac,proteomics,HOPE-AYA GBM - CompRef Proteome,Other proteome using TMT11 from Pediatric Brain Tumor Atlas - CBTN proteomics study,Homo sapiens,2,Other,Not Reported,0.743,0.448,https://pdc.cancer.gov/pdc/study/PDC000495,0,"GBM pediatric brain tumor proteomics, wrong disease (GBM not AD)"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,6,cptac:PDC000436,PDC000436,cptac,proteomics,APOLLO LUAD - Phosphoproteome - FeNTA,Lung Adenocarcinoma;Other phosphoproteome using TMT11 from Applied Proteogenomics OrganizationaL Learning and Outcomes - APOLLO proteomics study,Homo sapiens,101,Lung Adenocarcinoma;Other,Bronchus and lung;Not Reported,0.742,0.627,https://pdc.cancer.gov/pdc/study/PDC000436,0,"APOLLO LUAD phosphoproteomics, wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,7,cptac:PDC000515,PDC000515,cptac,proteomics,KNCC Glioblastoma Evolution - Phosphoproteome,Glioblastoma;Other phosphoproteome using TMT11 from International Cancer Proteogenome Consortium proteomics study,Homo sapiens,91,Glioblastoma;Other,Brain;Not Applicable,0.74,0.588,https://pdc.cancer.gov/pdc/study/PDC000515,1,"glioblastoma phosphoproteomics proteogenomics, brain cancer not AD; correct omics but wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,8,cptac:PDC000435,PDC000435,cptac,proteomics,APOLLO LUAD - Phosphoproteome - TiO2,Lung Adenocarcinoma;Other phosphoproteome using TMT11 from Applied Proteogenomics OrganizationaL Learning and Outcomes - APOLLO proteomics study,Homo sapiens,101,Lung Adenocarcinoma;Other,Bronchus and lung;Not Reported,0.734,0.627,https://pdc.cancer.gov/pdc/study/PDC000435,0,"APOLLO LUAD phosphoproteomics, wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,9,cptac:PDC000514,PDC000514,cptac,proteomics,KNCC Glioblastoma Evolution - Proteome,Glioblastoma;Other proteome using TMT11 from International Cancer Proteogenome Consortium proteomics study,Homo sapiens,111,Glioblastoma;Other,Brain;Not Applicable,0.734,0.627,https://pdc.cancer.gov/pdc/study/PDC000514,1,"glioblastoma proteomics, brain tumor not AD; correct omics type but wrong disease"
E30,multi-omics Alzheimer's proteogenomics,multi_omics,10,cptac:PDC000496,PDC000496,cptac,proteomics,HOPE-AYA GBM - CompRef Phosphoproteome,Other phosphoproteome using TMT11 from Pediatric Brain Tumor Atlas - CBTN proteomics study,Homo sapiens,2,Other,Not Reported,0.734,0.448,https://pdc.cancer.gov/pdc/study/PDC000496,0,"pediatric GBM phosphoproteomics, wrong disease"
